"origem","tabela","id_mandato","slot","url","trecho","arquivo","status_download","resultado"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_RR_3_45_10100",2,"https://www.folhabv.com.br/colunas/desde-que-roraima-virou-estado-governo-e-prefeitura-nunca-se-uniram","Com o falecimento de Ottomar, em 11 de dezembro de 2007, assumiu o Governo o vice, José de Anchieta Júnior (2007–2014)","49df29654c1840e3913279f94baf28cf.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_RR_3_45_230000000057",1,"https://g1.globo.com/rr/roraima/noticia/2014/04/chico-rodrigues-toma-posse-e-fala-em-mudancas-de-secretariado-em-rr.html","Após reconhecer a renúncia de José de Anchieta (PMDB), o presidente da Casa, deputado Chico Guerra (PROS), assumiu o cargo até Rodrigues ser declarado governador e empossado às 20h30.","3d7ccc63f3bfec2b2be0995c67a71609.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_RR_3_45_230000000057",2,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2014/04/doe-20140407.pdf","Boa Vista-RR, (segunda-feira) 07 de abril de 2014 Diário Oficial Estado de Roraima - ano XXVI Francisco de Assis Rodrigues - Governador do Estado",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M2022_RR_3_11_230001604255",1,"https://web.archive.org/web/20260420070659/https://portal.rr.gov.br/antonio-denarium-encerra-ciclo-com-balanco-de-gestao-e-transmite-cargo-de-governador-a-edilson-damiao/","O governador Antonio Denarium assinou, nesta sexta-feira, 27, o termo de renúncia ao cargo durante Sessão Solene realizada na Assembleia Legislativa Estadual. Com o ato, ele transmitiu o Executivo estadual para o agora recém-empossado governador Edilson Damião","22354a1b67e0526ba4f60d2991bc7713.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2022_RR_3_11_230001604255",2,"https://www.folhabv.com.br/politica/governador-de-roraima-renuncia-ao-cargo-em-cerimonia-na-assembleia/","Antonio Denarium (Progressistas) renunciou oficialmente ao cargo de governador na noite desta sexta-feira (27), em cerimônia na Assembleia Legislativa (ALE-RR).","ca87527050a812bb81c38d0897653ad3.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_RR_4_171_230002304001711",1,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2002/04/doe-20020416.pdf","Francisco Flamaríon Portela - Governador do Estado de Roraima",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_RR_4_171_230002304001711",2,"https://www12.senado.leg.br/noticias/materias/2002/05/10/mozarildo-destaca-atuacao-do-governo-neudo-campos","O senador registrou que Neudo Campos deixa o governo para concorrer a uma vaga ao Senado","9cacaf6787a6f8e51b0cb9ee22bb3ace.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_RR_4_17_229",1,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2004/11/doe-20041110.pdf","OTTOMAR DE SOUSA PINTO GOVERNADOR DO ESTADO DE RORAIMA ERCI MORAES VICE-GOVERNADOR",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_RR_4_17_229",2,"https://www.folhabv.com.br/cotidiano/morre-ex-vice-governador-de-roraima-erci-de-moraes/","Já em 2004, por decisão do Tribunal Superior Eleitoral (TSE), ele foi diplomado e empossado como vice-governador de Roraima, após Flamarion Portela ter sido cassado e Ottomar ter assumido o cargo em seu lugar.","5a95084386a7a16400e51161c8e10893.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_RR_4_45_10101",1,"https://www.psdb.org.br/acompanhe/noticias/anchieta-junior-toma-posse-como-governador-de-roraima/","O presidente da Assembléia Legislativa, Mecias de Jesus deu posse, na manhã desta sexta-feira (14), ao novo governador do Estado de Roraima, José de Anchieta Junior.","0ab965c9500012d7aabe9df774e7d32f.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_RR_4_45_10101",2,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2007/12/doe-20071211.pdf","Palácio Senador Hélio Campos/RR, 11 de dezembro de 2007. JOSÉ DE ANCHIETA JUNIOR Governador, em exercício, do Estado de Roraima",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_RR_4_45_230000000058",1,"https://g1.globo.com/rr/roraima/noticia/2014/04/chico-rodrigues-toma-posse-e-fala-em-mudancas-de-secretariado-em-rr.html","O novo governador de Roraima, Chico Rodrigues (PSB), tomou posse na noite desta sexta-feira (4) em uma cerimônia na Assembleia Legislativa do Estado.","3d7ccc63f3bfec2b2be0995c67a71609.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_RR_4_45_230000000058",2,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2014/04/doe-20140407.pdf","Boa Vista-RR, (segunda-feira) 07 de abril de 2014 Diário Oficial Estado de Roraima - ano XXVI Francisco de Assis Rodrigues - Governador do Estado",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_RR_4_11_230000000005",1,"https://www.imprensaoficial.rr.gov.br/app/_edicoes/2018/01/doe-20180126.pdf","Boa Vista, sexta-feira, 26 de janeiro de 2018 www.imprensaoficial.rr.gov.br VICE-GOVERNADOR DO ESTADO DE RORAIMA SECRETARIADO",NA,"http_404","sem_arquivo"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_RR_4_11_230000000005",2,"https://g1.globo.com/rr/roraima/noticia/vice-governador-de-rr-renuncia-ao-cargo-e-cita-incompatibilidade-com-gestao-da-governadora.ghtml","O vice-governador de Roraima, Paulo César Quartiero (Sem partido) entregou uma carta de renúncia à Assembleia Legislativa de Roraima (Ale-RR) e deixou o cargo. Uma sessão extraordinária ocorreu nesta sexta-feira (26) na Casa por convocação dele.","549195d73bca57dcc4b737354e40e85d.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2022_RR_4_11_230001604254",1,"https://web.archive.org/web/20260420070659/https://portal.rr.gov.br/antonio-denarium-encerra-ciclo-com-balanco-de-gestao-e-transmite-cargo-de-governador-a-edilson-damiao/","O governador Antonio Denarium assinou, nesta sexta-feira, 27, o termo de renúncia ao cargo durante Sessão Solene realizada na Assembleia Legislativa Estadual. Com o ato, ele transmitiu o Executivo estadual para o agora recém-empossado governador Edilson Damião","22354a1b67e0526ba4f60d2991bc7713.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2022_RR_4_11_230001604254",2,"https://g1.globo.com/politica/eleicoes/2026/noticia/2026/03/27/edilson-damiao-toma-posse-como-governador-de-roraima-apos-renuncia-de-denarium.ghtml","Ex-vice, Edilson Damião tomou posse como governador de Roraima nesta sexta-feira (27), em cerimônia na Ale-RR.","0cae9db716ada2afce51cfe26021973f.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_RS_3_45_210000622367",1,"https://www.palaciopiratini.rs.gov.br/ranolfo-vieira","Com a renúncia de Leite, Ranolfo se tornou governador em 31 de março de 2022.","06b01e54d89e940b188648da39c4b13d.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_RS_3_45_210000622367",2,"https://agenciabrasil.ebc.com.br/politica/noticia/2022-03/governador-do-rs-oficializa-renuncia","O governador do Rio Grande do Sul, Eduardo Leite, oficializou sua renúncia do comando do estado nesta quinta-feira (31) para disputar as eleições de 2022.","3d0156ebdd89bf9ab6d5663b6c368c0c.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_RS_4_45_210000622362",1,"https://agenciabrasil.ebc.com.br/politica/noticia/2022-03/governador-do-rs-oficializa-renuncia","O governo do Rio Grande do Sul será assumido pelo vice-governador, Ranolfo Vieira Júnior.","3d0156ebdd89bf9ab6d5663b6c368c0c.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_RS_4_45_210000622362",2,"https://www.brasildefato.com.br/2022/04/01/eduardo-leite-renuncia-e-vice-assume-como-governador-do-rio-grande-do-sul/","Em sessão solene realizada no final da tarde de quinta-feira (31), na Assembleia Legislativa, Ranolfo Vieira Júnior (PSDB) tomou posse como novo chefe do executivo gaúcho.","22f07e10545f593e461a000e871186f2.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SC_3_15_187",1,"https://web.archive.org/web/20220102133340/https://www.scm.sc.gov.br/scm/cool_timeline/eduardo-pinho-moreira-2006-2007/","Exerceu o mandato de 1º de janeiro de 2003 a 7 de julho de 2006. Nesta data assumiu o Governo do Estado, com a renúncia do então governador Luiz Henrique da Silveira, que deixou o Executivo para se dedicar à campanha.","1bf920456be62b099362f368a05681dc.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SC_3_15_187",2,"https://memoriapolitica.alesc.sc.gov.br/biografia/1158-Eduardo_Pinho_Moreira","Assumiu interinamente o Governo do Estado, de 9 de abril a 6 de julho de 2006.","45807fe503fa9ed724aa78fd1465c028.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SC_3_15_10022",1,"https://web.archive.org/web/20181130114354/http://www.scm.sc.gov.br:80/scm/cool_timeline/luiz-henrique-da-silveira/","Renunciou ao cargo de Governador em 25 de março de 2010 para concorrer a uma vaga no Senador Federal.","5f346ea82e09162b870b472fbf128faa.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SC_3_15_10022",2,"https://memoriapolitica.alesc.sc.gov.br/biografia/638-Luiz_Henrique_da_Silveira","Deixou o cargo de Governador, em 25 de março de 2010, para disputar o de Senador, sendo substituído pelo Vice-Governador, Leonel Pavan .","573e606ce83bdeb063258c65de4fe3f8.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SC_3_55_240000000207",1,"https://agenciaal.alesc.sc.gov.br/index.php/noticia_single/eduardo-pinho-moreira-toma-posse-como-governador-titular-em-solenidade-na-a","Moreira foi reeleito vice-governador em 2014, na chapa encabeçada por Raimundo Colombo, que entregou carta de renúncia ao Parlamento Catarinense na quinta-feira (5), desincompatibilizando-se do cargo para concorrer ao Senado Federal","e8d0a9de6fcfb1e17fb491670f61f5f7.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SC_3_55_240000000207",2,"https://g1.globo.com/sc/santa-catarina/noticia/colombo-entrega-carta-de-renuncia-na-alesc-para-disputar-eleicoes.ghtml","O governador licenciado Raimundo Colombo (PSD) entregou pessoalmente na Assembleia Legislativa de Santa Catarina (Alesc) nesta quinta-feira (5) a carta de renúncia ao cargo do chefe de poder Executivo estadual.","70b3d5f3941dbcfa49d5268ae943e2ec.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SC_4_15_189",1,"https://web.archive.org/web/20220102133340/https://www.scm.sc.gov.br/scm/cool_timeline/eduardo-pinho-moreira-2006-2007/","Exerceu o mandato de 1º de janeiro de 2003 a 7 de julho de 2006. Nesta data assumiu o Governo do Estado, com a renúncia do então governador Luiz Henrique da Silveira","1bf920456be62b099362f368a05681dc.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SC_4_15_189",2,"https://memoriapolitica.alesc.sc.gov.br/biografia/1158-Eduardo_Pinho_Moreira","Assumiu interinamente o Governo do Estado, de 9 de abril a 6 de julho de 2006.","45807fe503fa9ed724aa78fd1465c028.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SC_4_15_10025",1,"https://web.archive.org/web/20220102133611/https://www.scm.sc.gov.br/scm/cool_timeline/leonel-arcangelo-pavan/","Em 25 de março de 2010, com a renúncia do titular Luiz Henrique da Silveira para disputar uma vaga no Senado federal, Leonel Pavan na qualidade de vice-governador assumiu o Governo do Estado de Santa Catarina","b37bbbd6002fe53778acdf3316be3a32.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SC_4_15_10025",2,"https://memoriapolitica.alesc.sc.gov.br/biografia/960-Leonel_Pavan","Leonel Pavan assumiu interinamente algumas vezes como Governador do Estado e, com a renúncia do titular que concorreu ao Senado, tornou-se efetivo de 25 de março a 31 de dezembro de 2010.","b44c97762632c20cf103086142629d6d.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SC_4_55_240000000208",1,"https://agenciaal.alesc.sc.gov.br/index.php/noticia_single/eduardo-pinho-moreira-toma-posse-como-governador-titular-em-solenidade-na-a","O governador em exercício, Eduardo Pinho Moreira, tomou posse como titular do cargo durante sessão solene realizada no Plenário Osni Régis da Assembleia Legislativa, na manhã desta sexta-feira (6)","e8d0a9de6fcfb1e17fb491670f61f5f7.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SC_4_55_240000000208",2,"https://g1.globo.com/sc/santa-catarina/noticia/pinho-moreira-toma-posse-como-governador-de-sc.ghtml","Eduardo Pinho Moreira (MDB) tomou posse como governador de Santa Catarina na manhã desta sexta-feira (6). A cerimônia começou por volta das 10h30 na Assembleia Legislativa de Santa Catarina (Alesc) em Florianópolis .","a45807e8ac728d57a5897bab0fdf2f90.ghtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_SE_3_13_260000000173",1,"https://memoria.ebc.com.br/agenciabrasil/noticia/2013-12-02/morre-governador-de-sergipe-marcelo-deda","Morre o governador de Sergipe, Marcelo Déda 02/12/2013 - 5h47 Política Marcos Chagas Repórter da Agência Brasil Brasília - Morreu hoje (2), aos 53 anos, o governador de Sergipe, Marcelo Déda.","5013167b6591413f50761cbe0fe7a8c0.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_SE_3_13_260000000173",2,"http://g1.globo.com/se/sergipe/noticia/2013/12/morre-o-governador-de-sergipe-marcelo-deda.html","O governador de Sergipe, Marcelo Déda (PT), de 53 anos, morreu às 4h45 desta segunda-feira (2) no Hospital Sírio-Libanês, em São Paulo","5442eb52721448623ef19fb7ead51234.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SE_3_15_260000000077",1,"https://al.se.leg.br/renuncia-casa-legislativa-recebe-oficio-de-renuncia-do-governador-de-sergipe/","O governador do Estado de Sergipe, Jackson Barreto, emitiu ofício nesta última sexta-feira, dia 06 de abril, informando ao então presidente da Assembleia Legislativa de Sergipe, Luciano Bispo","58edfd5bbf6f4785c6ab6a1da914503d.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SE_3_15_260000000077",2,"https://g1.globo.com/se/sergipe/noticia/jackson-barreto-deixa-governo-de-sergipe-para-concorrer-ao-senado.ghtml","O governador de Sergipe, Jackson Barreto (MDB), deixou o cargo nesta sexta-feira (6). Quem assume o governo é Belivaldo chagas (PSD) que, até então, era o vice-governador.","39f6f6235aa6c014ac8f169052ac1712.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_SE_4_13_260000000174",1,"http://g1.globo.com/se/sergipe/noticia/2013/12/jackson-barreto-toma-posse-como-governador-em-sergipe.html","No fim da manhã desta terça-feira (10), o governador em exercício Jackson Barreto (PMDB) tomou posse em definitivo do cargo de governador de Sergipe durante solenidade realizada na Assembleia Legislativa de Sergipe, em Aracaju.","c66f06514998292122f32d890948ebe3.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_SE_4_13_260000000174",2,"https://memoria.ebc.com.br/agenciabrasil/noticia/2013-12-02/morre-governador-de-sergipe-marcelo-deda","Advogado formado pela Universidade Federal de Sergipe, o político estava no segundo mandato. No seu lugar assumirá o vice-governador, Jackson Barreto, do PMDB.","5013167b6591413f50761cbe0fe7a8c0.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SE_4_15_260000000078",1,"https://al.se.leg.br/belivaldo-chagas-toma-posse-como-governador-na-alese/","O governador de Sergipe, Belivaldo Chagas (PSD), tomou posse na manhã deste sábado (07) no plenário Pedro Barreto de Andrade da Assembleia Legislativa de Sergipe (Alese), após a saída de Jackson Barreto (MDB)","b52edf1a8a9b1caabca1cf48dd91bc50.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SE_4_15_260000000078",2,"https://g1.globo.com/se/sergipe/noticia/jackson-barreto-deixa-governo-de-sergipe-para-concorrer-ao-senado.ghtml","O vice-governador Belivaldo Chagas assumiu o governo do estado neste sábado (7).","39f6f6235aa6c014ac8f169052ac1712.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_SP_3_45_250002503000451",1,"http://www1.folha.uol.com.br/folha/brasil/ult96u16330.shtml","O governador licenciado de São Paulo, Mário Covas (PSDB), acaba de morrer, aos 70, de falência múltipla dos órgãos, após ficar internado no Incor (Instituto do Coração) por nove dias.","222f205c4aabaa913552320397562a45.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_SP_3_45_250002503000451",2,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/mario-covas-junior","Durante o carnaval de 2001, passou mal em Bertioga (SP ) e foi levado de helicóptero ao Incor. Faleceu nesse hospital em 6 de março de 2001.","de7a371a801e880882f9f8f60846d421.bin","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SP_3_45_5515",1,"https://www.al.sp.gov.br/noticia/?id=265531","Foi entregue à Assembléia Legislativa, às 19h20 desta quinta-feira, 30/3, a carta de renúncia de Geraldo Alckmin ao cargo de governador do Estado. Alckmin está se afastando em definitivo do governo paulista para concorrer à Presidência da República.","0940b9296d361e0959cd31ec90c44a51.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SP_3_45_5515",2,"http://www1.folha.uol.com.br/folha/brasil/ult96u77188.shtml","Cláudio Lembo (PFL) assumiu nesta sexta-feira o cargo de governador do Estado de São Paulo no lugar do tucano Geraldo Alckmin, que renunciou para concorrer à Presidência da República.","6e05b75b1f3decc1dab0ac55262592be.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SP_3_45_10106",1,"https://www1.folha.uol.com.br/poder/2010/04/715682-serra-formaliza-renuncia-ao-governo-de-sao-paulo.shtml","me afasto definitivamente do cargo de Governador do Estado no dia 2 de abril de 2010."""" O vice, Alberto Goldman, ex-deputado federal pelo mesmo partido, assumirá o governo paulista até o final da gestão, em dezembro.","c1077cc56a350e8162e62bb292dac606.shtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SP_3_45_10106",2,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/goldman-alberto","Assumiu oficialmente o Governo do estado de São Paulo em 02 de abril de 2010, devido à desincompatibilização e renúncia de José Serra para disputar as eleições presidenciais em Outubro.","24a270a2e0e6174b9a975f8fccb84668.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SP_3_45_250000001672",1,"https://www1.folha.uol.com.br/poder/2018/04/alckmin-baixa-tom-em-criticas-ao-pt-ao-deixar-governo-franca-cutuca-doria.shtml","Ao transmitir o cargo de governador de São Paulo, nesta sexta-feira (6) para disputar a eleição presidencial, Geraldo Alckmin (PSDB) baixou o tom nas críticas ao PT","672fe8531ee188d0e0698f8e2b327965.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SP_3_45_250000001672",2,"https://www.camara.leg.br/deputados/141497/biografia","Vice-Governador(a), SP, Partido: PSB, Período: 2015 a 2018; Governador(a), SP, Partido: PSB, Período: 2018 a 2019.","8bed74019d42b066369bfd00943b32bd.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_SP_3_45_250000612596",1,"https://g1.globo.com/sp/sao-paulo/noticia/2022/04/01/rodrigo-garcia-toma-posse-como-governador-de-sp.ghtml","Nesta quinta-feira (31), João Doria ( PSDB ) oficializou, em pronunciamento no Palácio dos Bandeirantes, a sua saída do governo de São Paulo e afirmou que vai manter a sua pré-candidatura à Presidência da República pelo partido.","5be490830ce02368c728e94f77aac8f4.ghtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_SP_3_45_250000612596",2,"https://www1.folha.uol.com.br/poder/2022/04/rodrigo-antecipa-tom-de-campanha-em-1a-agenda-como-governador-de-sp.shtml","O tucano assumiu o Governo de São Paulo após a renúncia de Doria na quinta-feira (31).","456067c2503fc4a209ac42f1781268dd.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_SP_4_451_250002504004511",1,"http://www1.folha.uol.com.br/folha/brasil/ult96u16360.shtml","Geraldo Alckmin (PSDB) assumiu automaticamente o governo de São Paulo com a morte do governador Mário Covas. Não é necessário cerimônias oficiais para que ele tome posse do cargo.","85aa8539d597c16d415f8917b45fafe0.shtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M1998_SP_4_451_250002504004511",2,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/alckmin-filho-geraldo","Em 2001 voltou a assumir o governo do estado em substituição a Mário Covas, que se afastou por motivo de doença e veio a falecer em 6 de março.","347c12b88dc3b148a39ecf83aeabb571.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SP_4_45_5601",1,"https://www.al.sp.gov.br/noticia/?id=265531","Cláudio Lembo assumirá o governo pelos nove meses restantes, de 31 de março a 31 de dezembro de 2006, conforme manda o artigo 38 da Constituição paulista.","0940b9296d361e0959cd31ec90c44a51.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2002_SP_4_45_5601",2,"http://www1.folha.uol.com.br/folha/brasil/ult96u77188.shtml","Cláudio Lembo (PFL) assumiu nesta sexta-feira o cargo de governador do Estado de São Paulo no lugar do tucano Geraldo Alckmin, que renunciou para concorrer à Presidência da República. Lembo tomou posse em cerimônia na Assembléia Legislativa","6e05b75b1f3decc1dab0ac55262592be.shtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SP_4_45_10107",1,"https://www18.fgv.br/cpdoc/acervo/dicionarios/verbete-biografico/goldman-alberto","Assumiu oficialmente o Governo do estado de São Paulo em 02 de abril de 2010, devido à desincompatibilização e renúncia de José Serra para disputar as eleições presidenciais em Outubro.","24a270a2e0e6174b9a975f8fccb84668.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_SP_4_45_10107",2,"https://www1.folha.uol.com.br/poder/2010/04/715682-serra-formaliza-renuncia-ao-governo-de-sao-paulo.shtml","me afasto definitivamente do cargo de Governador do Estado no dia 2 de abril de 2010."""" O vice, Alberto Goldman, ex-deputado federal pelo mesmo partido, assumirá o governo paulista até o final da gestão, em dezembro.","c1077cc56a350e8162e62bb292dac606.shtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SP_4_45_250000001673",1,"https://www1.folha.uol.com.br/poder/2018/04/alckmin-baixa-tom-em-criticas-ao-pt-ao-deixar-governo-franca-cutuca-doria.shtml","O vice, Márcio França (PSB), assumiu o governo com um discurso pautado pelo valor da lealdade, no que deve ser a tônica de sua campanha à reeleição contra o agora ex-prefeito João Doria (PSDB).","672fe8531ee188d0e0698f8e2b327965.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_SP_4_45_250000001673",2,"https://www.camara.leg.br/deputados/141497/biografia","Vice-Governador(a), SP, Partido: PSB, Período: 2015 a 2018; Governador(a), SP, Partido: PSB, Período: 2018 a 2019.","8bed74019d42b066369bfd00943b32bd.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_SP_4_45_250000612597",1,"https://g1.globo.com/sp/sao-paulo/noticia/2022/04/01/rodrigo-garcia-toma-posse-como-governador-de-sp.ghtml","Rodrigo Garcia ( PSDB ), eleito como vice-governador na chapa com João Doria nas eleições de 2018, tomou posse como novo governador de São Paulo na manhã desta sexta-feira (1°).","5be490830ce02368c728e94f77aac8f4.ghtml","ok","nenhum"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_SP_4_45_250000612597",2,"https://www1.folha.uol.com.br/poder/2022/04/rodrigo-antecipa-tom-de-campanha-em-1a-agenda-como-governador-de-sp.shtml","O tucano assumiu o Governo de São Paulo após a renúncia de Doria na quinta-feira (31).","456067c2503fc4a209ac42f1781268dd.shtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_TO_3_15_10254",1,"https://www1.folha.uol.com.br/fsp/brasil/fc0909200912.htm","O TSE (Tribunal Superior Eleitoral) confirmou na noite de ontem, por unanimidade, a cassação do mandato do governador do Tocantins, Marcelo Miranda (PMDB), e de seu vice, Paulo Sidnei Antunes (PPS), por abuso de poder político em 2006","39a90d763e1c0773cd9963320db1a328.htm","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2006_TO_3_15_10254",2,"https://g1.globo.com/to/tocantins/noticia/2019/01/01/tocantins-ja-teve-sete-governadores-mas-apenas-quatro-foram-eleitos-pelo-povo.ghtml","Carlos Gaguim - Era presidente da Assembleia Legislativa e assumiu em 9 de setembro de 2009 após a primeira cassação de Marcelo Miranda.","e0f5b887fc5dc8383f280c3046010fd6.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_TO_3_45_270000000075",1,"http://g1.globo.com/to/tocantins/noticia/2014/04/depois-da-renuncia-de-siqueira-deputado-volta-ser-governador.html","Eram 21h02, pelo horário de Brasília, quando a carta de renúncia do governador do Tocantins, Siqueira Campos (PSDB), foi lida em sessão extraordinária na Assembleia Legislativa do Estado, em Palmas.","e12095f82537390c9435489264bb6438.html","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2010_TO_3_45_270000000075",2,"https://doe.to.gov.br/diario/2508/download","Palácio Araguaia, em Palmas, aos 4 dias do mês de abril de 2014; 193o da Independência, 126o da República e 26o do Estado. SANDOVAL LÔBO CARDOSO Governador do Estado","435062703211538520b09d3a31ba5d8a.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_TO_3_15_270000000009",1,"https://noticias.stf.jus.br/postsnoticias/ministro-nega-pedidos-para-suspender-decisao-do-tse-que-cassou-governador-e-vice-do-tocantins/","Os mandados do governador e de sua vice foram cassados pelo TSE em sessão realizada no dia 22 de março, por arrecadação ilícita de recursos (artigo 30-A da Lei n° 9.504/1997) para a campanha de governador em 2014.","cb09d493dc6f3c6765355c252eb69a45.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2014_TO_3_15_270000000009",2,"https://g1.globo.com/to/tocantins/noticia/carlesse-assume-governo-e-afirma-que-vai-recontratar-secretarios-escolhidos-em-marco.ghtml","O governador interino Mauro Carlesse (PHS) assumiu na tarde desta quinta-feira (19) o governo do estado.","981be490f402020968bb9a4a822090a2.ghtml","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_TO_3_31_270000618815",1,"https://veja.abril.com.br/politica/mauro-carlesse-governador-afastado-do-tocantins-renuncia-ao-cargo/","O governador do Tocantins, Mauro Carlesse (União-TO), que foi afastado em outubro, por decisão do Superior Tribunal de Justiça (STJ), acaba de renunciar ao cargo.","7e0903be9235752077ddfb779624389f.bin","ok","exato"
"curada_governos","eventos_governos_fonte_oficial.csv","M2018_TO_3_31_270000618815",2,"https://doe.to.gov.br/diario/4587/download","Palácio Araguaia, em Palmas, aos 11 dias do mês de março de 2022; 201o da Independência, 134o da República e 34o do Estado. WANDERLEI BARBOSA CASTRO Governador do Estado","feeedc4c62dcd3c393204d2f0fc3da80.bin","ok","nenhum"
